sim,j4_est,j4_true,fase,modo
1130.68,-102.9,-103.0,saida_eixo,wb
1130.78,-102.9,-103.0,saida_eixo,wb
1130.88,-102.9,-103.0,saida_eixo,wb
1130.98,-102.9,-103.0,saida_eixo,wb
1131.08,-102.9,-103.0,saida_eixo,wb
1131.18,-102.9,-103.0,saida_eixo,wb
1131.28,-102.9,-103.0,saida_eixo,wb
1131.38,-102.9,-103.0,saida_eixo,wb
1131.48,-102.9,-103.0,saida_eixo,wb
1131.58,-102.9,-103.0,saida_eixo,wb
1131.68,-102.9,-103.0,saida_eixo,wb
1131.78,-102.9,-103.0,saida_eixo,wb
1131.88,-102.9,-103.0,saida_eixo,wb
1131.98,-102.9,-103.0,saida_eixo,wb
1132.08,-102.9,-103.0,saida_eixo,wb
1132.18,-102.9,-103.0,saida_eixo,wb
1132.28,-102.9,-103.0,saida_eixo,wb
1132.38,-102.9,-103.0,saida_eixo,wb
1132.48,-102.9,-103.0,saida_eixo,wb
1132.58,-102.9,-103.0,saida_eixo,wb
1132.68,-102.9,-103.0,saida_eixo,wb
1132.78,-102.9,-103.0,saida_eixo,wb
1132.88,-102.9,-103.0,saida_eixo,wb
1132.98,-102.9,-103.0,saida_eixo,wb
1133.08,-102.9,-103.0,saida_eixo,wb
1133.18,-102.9,-103.0,saida_eixo,wb
1133.28,-102.9,-103.0,saida_eixo,wb
1133.38,-102.9,-103.0,saida_eixo,wb
1133.48,-102.9,-103.0,saida_eixo,wb
1133.58,-102.9,-103.0,saida_eixo,wb
1133.68,-102.9,-103.0,saida_eixo,wb
1133.78,-102.9,-103.0,saida_eixo,wb
1133.88,-102.9,-103.0,saida_eixo,wb
1133.98,-102.9,-103.0,saida_eixo,wb
1134.08,-102.9,-103.0,saida_eixo,wb
1134.18,-102.9,-103.0,saida_eixo,wb
1134.28,-102.9,-103.0,saida_eixo,wb
1134.38,-102.9,-103.0,saida_eixo,wb
1134.48,-102.9,-103.0,saida_eixo,wb
1134.58,-102.9,-103.0,saida_eixo,wb
1134.68,-102.9,-103.0,saida_eixo,wb
1134.78,-102.9,-103.0,saida_eixo,wb
1134.88,-102.9,-103.0,saida_eixo,wb
1134.98,-102.9,-103.0,saida_eixo,wb
1135.08,-102.9,-103.0,saida_eixo,wb
1135.18,-102.9,-103.0,saida_eixo,wb
1135.28,-102.9,-103.0,saida_eixo,wb
1135.38,-102.9,-103.0,saida_eixo,wb
1135.48,-102.9,-103.0,saida_eixo,wb
1135.58,-102.9,-103.0,saida_eixo,wb
1135.68,-102.9,-103.0,saida_eixo,wb
1135.78,-102.9,-103.0,saida_eixo,wb
1135.88,-102.9,-103.0,saida_eixo,wb
1135.98,-102.9,-103.0,saida_eixo,wb
1136.08,-102.9,-103.0,saida_eixo,wb
1136.18,-102.9,-103.0,saida_eixo,wb
1136.28,-102.9,-103.0,saida_eixo,wb
1136.38,-102.9,-103.0,saida_eixo,wb
1136.48,-102.9,-103.0,saida_eixo,wb
1136.58,-102.9,-103.0,saida_eixo,wb
1136.68,-102.9,-103.0,saida_eixo,wb
1136.78,-102.9,-103.0,saida_eixo,wb
1136.88,-102.9,-103.0,saida_eixo,wb
1136.98,-102.9,-103.0,saida_eixo,wb
1137.08,-102.9,-103.0,saida_eixo,wb
1137.18,-102.9,-103.0,saida_eixo,wb
1137.28,-102.9,-103.0,saida_eixo,wb
1137.38,-102.9,-103.0,saida_eixo,wb
1137.48,-102.9,-103.0,saida_eixo,wb
1137.58,-102.9,-103.0,saida_eixo,wb
1137.68,-102.9,-103.0,saida_eixo,wb
1137.78,-102.9,-103.0,saida_eixo,wb
1137.88,-102.9,-103.0,saida_eixo,wb
1137.98,-102.9,-103.0,saida_eixo,wb
1138.08,-102.9,-103.0,saida_eixo,wb
1138.18,-102.9,-103.0,saida_eixo,wb
1138.28,-102.9,-103.0,saida_eixo,wb
1138.38,-102.9,-103.0,saida_eixo,wb
1138.48,-102.9,-103.0,saida_eixo,wb
1138.58,-102.9,-103.0,saida_eixo,wb
1138.68,-102.9,-103.0,saida_eixo,wb
1138.78,-102.9,-103.0,saida_eixo,wb
1138.88,-102.9,-103.0,saida_eixo,wb
1138.98,-102.9,-103.0,saida_eixo,wb
1139.08,-102.9,-103.0,saida_eixo,wb
1139.18,-102.9,-103.0,saida_eixo,wb
1139.28,-102.9,-103.0,saida_eixo,wb
1139.38,-102.9,-103.0,saida_eixo,wb
1139.48,-102.9,-103.0,saida_eixo,wb
1139.58,-102.9,-103.0,saida_eixo,wb
1139.68,-102.9,-103.0,saida_eixo,wb
1139.78,-102.9,-103.0,saida_eixo,wb
1139.88,-102.9,-103.0,saida_eixo,wb
1139.98,-102.9,-103.0,saida_eixo,wb
1140.08,-102.9,-103.0,saida_eixo,wb
1140.18,-102.9,-103.0,saida_eixo,wb
1140.28,-102.9,-103.0,saida_eixo,wb
1140.38,-102.9,-103.0,saida_eixo,wb
1140.48,-102.9,-103.0,saida_eixo,wb
1140.58,-102.9,-103.0,saida_eixo,wb
1140.68,-102.9,-103.0,saida_eixo,wb
1140.78,-102.9,-103.0,saida_eixo,wb
1140.88,-102.9,-103.0,saida_eixo,wb
1140.98,-102.9,-103.0,saida_eixo,wb
1141.08,-102.9,-103.0,saida_eixo,wb
1141.18,-102.9,-103.0,saida_eixo,wb
1141.28,-102.9,-103.0,saida_eixo,wb
1141.38,-102.9,-103.0,saida_eixo,wb
1141.48,-102.9,-103.0,saida_eixo,wb
1141.58,-102.9,-103.0,saida_eixo,wb
1141.68,-102.9,-103.0,saida_eixo,wb
1141.78,-102.9,-103.0,saida_eixo,wb
1141.88,-102.9,-103.0,saida_eixo,wb
1141.98,-102.9,-103.0,saida_eixo,wb
1142.08,-102.9,-103.0,saida_eixo,wb
1142.18,-102.9,-103.0,saida_eixo,wb
1142.28,-102.9,-103.0,saida_eixo,wb
1142.38,-102.9,-103.0,saida_eixo,wb
1142.48,-102.9,-103.0,saida_eixo,wb
1142.58,-102.9,-103.0,saida_eixo,wb
1142.68,-102.9,-103.0,saida_eixo,wb
1142.78,-102.9,-103.0,saida_eixo,wb
1142.88,-102.9,-103.0,saida_eixo,wb
1142.98,-102.9,-103.0,saida_eixo,wb
1143.08,-102.9,-103.0,saida_eixo,wb
1143.18,-102.9,-103.0,saida_eixo,wb
1143.28,-102.9,-103.0,saida_eixo,wb
1143.38,-102.9,-103.0,saida_eixo,wb
1143.48,-102.9,-103.0,saida_eixo,wb
1143.58,-102.9,-103.0,saida_eixo,wb
1143.68,-102.9,-103.0,saida_eixo,wb
1143.78,-102.9,-103.0,saida_eixo,wb
1143.88,-102.9,-103.0,saida_eixo,wb
1143.98,-102.9,-103.0,saida_eixo,wb
1144.08,-102.9,-103.0,saida_eixo,wb
1144.18,-102.9,-103.0,saida_eixo,wb
1144.28,-102.9,-103.0,saida_eixo,wb
1144.38,-102.9,-103.0,saida_eixo,wb
1144.48,-102.9,-103.0,saida_eixo,wb
1144.58,-102.9,-103.0,saida_eixo,wb
1144.68,-102.9,-103.0,saida_eixo,wb
1144.78,-102.9,-103.0,saida_eixo,wb
1144.88,-102.9,-103.0,saida_eixo,wb
1144.98,-102.9,-103.0,saida_eixo,wb
1145.08,-102.9,-103.0,saida_eixo,wb
1145.18,-102.9,-103.0,saida_eixo,wb
1145.28,-102.9,-103.0,saida_eixo,wb
1145.38,-102.9,-103.0,saida_eixo,wb
1145.48,-102.9,-103.0,saida_eixo,wb
1145.58,-102.9,-103.0,saida_eixo,wb
1145.68,-102.9,-103.0,saida_eixo,wb
1145.78,-102.9,-103.0,saida_eixo,wb
1145.88,-102.9,-103.0,saida_eixo,wb
1145.98,-102.9,-103.0,saida_eixo,wb
1146.08,-102.9,-103.0,saida_eixo,wb
1146.18,-102.9,-103.0,saida_eixo,wb
1146.28,-102.9,-103.0,saida_eixo,wb
1146.38,-102.9,-103.0,saida_eixo,wb
1146.48,-102.9,-103.0,saida_eixo,wb
1146.58,-102.9,-103.0,saida_eixo,wb
1146.68,-102.9,-103.0,saida_eixo,wb
1146.78,-102.9,-103.0,saida_eixo,wb
1146.88,-102.9,-103.0,saida_eixo,wb
1146.98,-102.9,-103.0,saida_eixo,wb
1147.08,-102.9,-103.0,saida_eixo,wb
1147.18,-102.9,-103.0,saida_eixo,wb
1147.28,-102.9,-103.0,saida_eixo,wb
1147.38,-102.9,-103.0,saida_eixo,wb
1147.48,-102.9,-103.0,saida_eixo,wb
1147.58,-102.9,-103.0,saida_eixo,wb
1147.68,-102.9,-103.0,saida_eixo,wb
1147.78,-102.9,-103.0,saida_eixo,wb
1147.88,-102.9,-103.0,saida_eixo,wb
1147.98,-102.9,-103.0,saida_eixo,wb
1148.08,-102.9,-103.0,saida_eixo,wb
1148.18,-102.9,-103.0,saida_eixo,wb
1148.28,-102.9,-103.0,saida_eixo,wb
1148.38,-102.9,-103.0,saida_eixo,wb
1148.48,-102.9,-103.0,saida_eixo,wb
1148.58,-102.9,-103.0,saida_eixo,wb
1148.68,-102.9,-103.0,saida_eixo,wb
1148.78,-102.9,-103.0,saida_eixo,wb
1148.88,-102.9,-103.0,saida_eixo,wb
1148.98,-102.9,-103.0,saida_eixo,wb
1149.08,-102.9,-103.0,saida_eixo,wb
1149.18,-102.9,-103.0,saida_eixo,wb
1149.28,-102.9,-103.0,saida_eixo,wb
1149.38,-102.9,-103.0,saida_eixo,wb
1149.48,-102.9,-103.0,saida_eixo,wb
1149.58,-102.9,-103.0,saida_eixo,wb
1149.68,-102.9,-103.0,saida_eixo,wb
1149.78,-102.9,-103.0,saida_eixo,wb
1149.88,-102.9,-103.0,saida_eixo,wb
1149.98,-102.9,-103.0,saida_eixo,wb
1150.08,-102.9,-103.0,saida_eixo,wb
1150.18,-102.9,-103.0,saida_eixo,wb
1150.28,-102.9,-103.0,saida_eixo,wb
1150.38,-102.9,-103.0,saida_eixo,wb
1150.48,-102.9,-103.0,saida_eixo,wb
1150.58,-102.9,-103.0,saida_eixo,wb
1150.68,-102.9,-103.0,saida_eixo,wb
1150.78,-102.9,-103.0,saida_eixo,wb
1150.88,-102.9,-103.0,saida_eixo,wb
1150.98,-102.9,-103.0,saida_eixo,wb
